"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Italy (IT)","Actual Total Load [MW] - Italy (IT)"
"11.03.2015 03:00 - 11.03.2015 04:00","24281","24405"
"11.03.2015 04:00 - 11.03.2015 05:00","24574","24638"
"11.03.2015 05:00 - 11.03.2015 06:00","26323","26342"
"11.03.2015 06:00 - 11.03.2015 07:00","30583","30751"
"11.03.2015 07:00 - 11.03.2015 08:00","36107","36292"
"11.03.2015 08:00 - 11.03.2015 09:00","41080","40841"
"11.03.2015 09:00 - 11.03.2015 10:00","42764","42622"
"11.03.2015 10:00 - 11.03.2015 11:00","43301","42841"
"11.03.2015 11:00 - 11.03.2015 12:00","43135","42376"
"11.03.2015 12:00 - 11.03.2015 13:00","41426","39528"
"11.03.2015 13:00 - 11.03.2015 14:00","40926","39492"
"11.03.2015 14:00 - 11.03.2015 15:00","41315","40394"
"11.03.2015 15:00 - 11.03.2015 16:00","41328","40492"
"11.03.2015 16:00 - 11.03.2015 17:00","40728","40262"
"11.03.2015 17:00 - 11.03.2015 18:00","39778","39415"
"11.03.2015 18:00 - 11.03.2015 19:00","41625","42113"
"11.03.2015 19:00 - 11.03.2015 20:00","42855","43131"
"11.03.2015 20:00 - 11.03.2015 21:00","40486","40692"
"11.03.2015 21:00 - 11.03.2015 22:00","37544","37408"
"11.03.2015 22:00 - 11.03.2015 23:00","33617","33656"
"11.03.2015 23:00 - 12.03.2015 00:00","30022","30299"
"12.03.2015 00:00 - 12.03.2015 01:00","27436","27467"
"12.03.2015 01:00 - 12.03.2015 02:00","25406","25628"
"12.03.2015 02:00 - 12.03.2015 03:00","24501","24861"
"12.03.2015 03:00 - 12.03.2015 04:00","24325","24518"
"12.03.2015 04:00 - 12.03.2015 05:00","24775","24915"
"12.03.2015 05:00 - 12.03.2015 06:00","26632","26489"
"12.03.2015 06:00 - 12.03.2015 07:00","31046","30816"
"12.03.2015 07:00 - 12.03.2015 08:00","36828","36422"
"12.03.2015 08:00 - 12.03.2015 09:00","41709","41514"
"12.03.2015 09:00 - 12.03.2015 10:00","43017","43203"
"12.03.2015 10:00 - 12.03.2015 11:00","42831","43296"
"12.03.2015 11:00 - 12.03.2015 12:00","42254","43391"
"12.03.2015 12:00 - 12.03.2015 13:00","39478","41157"
"12.03.2015 13:00 - 12.03.2015 14:00","39532","40310"
"12.03.2015 14:00 - 12.03.2015 15:00","40507","40954"
"12.03.2015 15:00 - 12.03.2015 16:00","40708","41257"
"12.03.2015 16:00 - 12.03.2015 17:00","40157","40708"
"12.03.2015 17:00 - 12.03.2015 18:00","39368","39892"
"12.03.2015 18:00 - 12.03.2015 19:00","41848","42249"
"12.03.2015 19:00 - 12.03.2015 20:00","43368","43629"
"12.03.2015 20:00 - 12.03.2015 21:00","40663","41072"
"12.03.2015 21:00 - 12.03.2015 22:00","37584","37888"
"12.03.2015 22:00 - 12.03.2015 23:00","33834","34054"
"12.03.2015 23:00 - 13.03.2015 00:00","30360","30465"
"13.03.2015 00:00 - 13.03.2015 01:00","27663","27565"
"13.03.2015 01:00 - 13.03.2015 02:00","25862","25781"
"13.03.2015 02:00 - 13.03.2015 03:00","24905","24819"
"13.03.2015 03:00 - 13.03.2015 04:00","24504","24724"
"13.03.2015 04:00 - 13.03.2015 05:00","24735","24932"
"13.03.2015 05:00 - 13.03.2015 06:00","26335","26530"
"13.03.2015 06:00 - 13.03.2015 07:00","30466","30527"
"13.03.2015 07:00 - 13.03.2015 08:00","35952","36243"
"13.03.2015 08:00 - 13.03.2015 09:00","40628","40803"
"13.03.2015 09:00 - 13.03.2015 10:00","42339","41793"
"13.03.2015 10:00 - 13.03.2015 11:00","42436","41368"
"13.03.2015 11:00 - 13.03.2015 12:00","42127","40685"
"13.03.2015 12:00 - 13.03.2015 13:00","39246","38016"
"13.03.2015 13:00 - 13.03.2015 14:00","38888","37521"
"13.03.2015 14:00 - 13.03.2015 15:00","39538","38443"
"13.03.2015 15:00 - 13.03.2015 16:00","39460","38712"
"13.03.2015 16:00 - 13.03.2015 17:00","39087","38702"
"13.03.2015 17:00 - 13.03.2015 18:00","38395","38513"
"13.03.2015 18:00 - 13.03.2015 19:00","41071","41418"
"13.03.2015 19:00 - 13.03.2015 20:00","42499","43003"
"13.03.2015 20:00 - 13.03.2015 21:00","40086","40219"
"13.03.2015 21:00 - 13.03.2015 22:00","36553","37120"
"13.03.2015 22:00 - 13.03.2015 23:00","33061","33558"
"13.03.2015 23:00 - 14.03.2015 00:00","29897","30112"
"14.03.2015 00:00 - 14.03.2015 01:00","27040","27278"
"14.03.2015 01:00 - 14.03.2015 02:00","25309","25340"
"14.03.2015 02:00 - 14.03.2015 03:00","24257","24255"
"14.03.2015 03:00 - 14.03.2015 04:00","23765","23793"
"14.03.2015 04:00 - 14.03.2015 05:00","23678","23628"
"14.03.2015 05:00 - 14.03.2015 06:00","24443","24358"
"14.03.2015 06:00 - 14.03.2015 07:00","26133","25783"
"14.03.2015 07:00 - 14.03.2015 08:00","29484","29131"
"14.03.2015 08:00 - 14.03.2015 09:00","33426","32615"
"14.03.2015 09:00 - 14.03.2015 10:00","35348","34617"
"14.03.2015 10:00 - 14.03.2015 11:00","35257","34264"
"14.03.2015 11:00 - 14.03.2015 12:00","34745","33553"
"14.03.2015 12:00 - 14.03.2015 13:00","32684","31849"
"14.03.2015 13:00 - 14.03.2015 14:00","31031","30741"
"14.03.2015 14:00 - 14.03.2015 15:00","30207","30105"
"14.03.2015 15:00 - 14.03.2015 16:00","30058","29937"
"14.03.2015 16:00 - 14.03.2015 17:00","30013","29804"
"14.03.2015 17:00 - 14.03.2015 18:00","30577","30464"
"14.03.2015 18:00 - 14.03.2015 19:00","34230","34433"
"14.03.2015 19:00 - 14.03.2015 20:00","36683","36713"
"14.03.2015 20:00 - 14.03.2015 21:00","34425","34530"
"14.03.2015 21:00 - 14.03.2015 22:00","31645","31605"
"14.03.2015 22:00 - 14.03.2015 23:00","29209","28929"
"14.03.2015 23:00 - 15.03.2015 00:00","26451","26406"
"15.03.2015 00:00 - 15.03.2015 01:00","24020","24107"
"15.03.2015 01:00 - 15.03.2015 02:00","22106","22214"
"15.03.2015 02:00 - 15.03.2015 03:00","20995","21057"
"15.03.2015 03:00 - 15.03.2015 04:00","20544","20704"
"15.03.2015 04:00 - 15.03.2015 05:00","20429","20457"
"15.03.2015 05:00 - 15.03.2015 06:00","20762","20823"
"15.03.2015 06:00 - 15.03.2015 07:00","20912","20944"
"15.03.2015 07:00 - 15.03.2015 08:00","22449","22183"
"15.03.2015 08:00 - 15.03.2015 09:00","25882","24960"
"15.03.2015 09:00 - 15.03.2015 10:00","28934","27424"
"15.03.2015 10:00 - 15.03.2015 11:00","29633","28897"
"15.03.2015 11:00 - 15.03.2015 12:00","29844","29575"
"15.03.2015 12:00 - 15.03.2015 13:00","29413","29423"
"15.03.2015 13:00 - 15.03.2015 14:00","27794","27395"
"15.03.2015 14:00 - 15.03.2015 15:00","26859","26591"
"15.03.2015 15:00 - 15.03.2015 16:00","26533","26445"
"15.03.2015 16:00 - 15.03.2015 17:00","25703","26341"
"15.03.2015 17:00 - 15.03.2015 18:00","26475","27442"
"15.03.2015 18:00 - 15.03.2015 19:00","29720","31018"
"15.03.2015 19:00 - 15.03.2015 20:00","32483","33079"
"15.03.2015 20:00 - 15.03.2015 21:00","31579","31933"
"15.03.2015 21:00 - 15.03.2015 22:00","29742","30175"
"15.03.2015 22:00 - 15.03.2015 23:00","27188","27879"
"15.03.2015 23:00 - 16.03.2015 00:00","24384","25147"
"16.03.2015 00:00 - 16.03.2015 01:00","22522","22856"
"16.03.2015 01:00 - 16.03.2015 02:00","21204","21551"
"16.03.2015 02:00 - 16.03.2015 03:00","20469","20940"
"16.03.2015 03:00 - 16.03.2015 04:00","20504","20706"
"16.03.2015 04:00 - 16.03.2015 05:00","21052","21008"
"16.03.2015 05:00 - 16.03.2015 06:00","23315","23148"
"16.03.2015 06:00 - 16.03.2015 07:00","28646","28536"
"16.03.2015 07:00 - 16.03.2015 08:00","34888","34835"
"16.03.2015 08:00 - 16.03.2015 09:00","40373","40504"
"16.03.2015 09:00 - 16.03.2015 10:00","42488","42590"
"16.03.2015 10:00 - 16.03.2015 11:00","42338","43167"
"16.03.2015 11:00 - 16.03.2015 12:00","42026","43246"
"16.03.2015 12:00 - 16.03.2015 13:00","39231","41086"
"16.03.2015 13:00 - 16.03.2015 14:00","39401","40340"
"16.03.2015 14:00 - 16.03.2015 15:00","40222","41730"
"16.03.2015 15:00 - 16.03.2015 16:00","40304","42088"
"16.03.2015 16:00 - 16.03.2015 17:00","39838","42195"
"16.03.2015 17:00 - 16.03.2015 18:00","39245","41612"
"16.03.2015 18:00 - 16.03.2015 19:00","40876","42753"
"16.03.2015 19:00 - 16.03.2015 20:00","42658","42829"
"16.03.2015 20:00 - 16.03.2015 21:00","40279","40182"
"16.03.2015 21:00 - 16.03.2015 22:00","37301","37134"
"16.03.2015 22:00 - 16.03.2015 23:00","33331","33153"
"16.03.2015 23:00 - 17.03.2015 00:00","29892","29970"
"17.03.2015 00:00 - 17.03.2015 01:00","27111","27158"
"17.03.2015 01:00 - 17.03.2015 02:00","25473","25349"
"17.03.2015 02:00 - 17.03.2015 03:00","24536","24491"
"17.03.2015 03:00 - 17.03.2015 04:00","24078","24164"
"17.03.2015 04:00 - 17.03.2015 05:00","24038","24366"
"17.03.2015 05:00 - 17.03.2015 06:00","25687","26108"
"17.03.2015 06:00 - 17.03.2015 07:00","30324","30490"
"17.03.2015 07:00 - 17.03.2015 08:00","36416","36311"
"17.03.2015 08:00 - 17.03.2015 09:00","41571","41200"
"17.03.2015 09:00 - 17.03.2015 10:00","43405","43441"
"17.03.2015 10:00 - 17.03.2015 11:00","44069","43833"
"17.03.2015 11:00 - 17.03.2015 12:00","43910","43796"
"17.03.2015 12:00 - 17.03.2015 13:00","41164","41241"
"17.03.2015 13:00 - 17.03.2015 14:00","40391","40171"
"17.03.2015 14:00 - 17.03.2015 15:00","40985","40960"
"17.03.2015 15:00 - 17.03.2015 16:00","41194","41091"
"17.03.2015 16:00 - 17.03.2015 17:00","41030","41062"
"17.03.2015 17:00 - 17.03.2015 18:00","40484","40604"
"17.03.2015 18:00 - 17.03.2015 19:00","41764","42073"
"17.03.2015 19:00 - 17.03.2015 20:00","43273","43132"
"17.03.2015 20:00 - 17.03.2015 21:00","40732","40738"
"17.03.2015 21:00 - 17.03.2015 22:00","37685","37566"
"17.03.2015 22:00 - 17.03.2015 23:00","33847","33594"
"17.03.2015 23:00 - 18.03.2015 00:00","30285","30123"
"18.03.2015 00:00 - 18.03.2015 01:00","27372","27207"
"18.03.2015 01:00 - 18.03.2015 02:00","25567","25546"
"18.03.2015 02:00 - 18.03.2015 03:00","24668","24586"
"18.03.2015 03:00 - 18.03.2015 04:00","24296","24192"
"18.03.2015 04:00 - 18.03.2015 05:00","24575","24482"
"18.03.2015 05:00 - 18.03.2015 06:00","26238","26192"
"18.03.2015 06:00 - 18.03.2015 07:00","30227","30217"
"18.03.2015 07:00 - 18.03.2015 08:00","35776","36088"
"18.03.2015 08:00 - 18.03.2015 09:00","40566","41178"
"18.03.2015 09:00 - 18.03.2015 10:00","42577","42792"
"18.03.2015 10:00 - 18.03.2015 11:00","43080","43106"
"18.03.2015 11:00 - 18.03.2015 12:00","43200","42857"
"18.03.2015 12:00 - 18.03.2015 13:00","40418","40492"
"18.03.2015 13:00 - 18.03.2015 14:00","39259","39938"
"18.03.2015 14:00 - 18.03.2015 15:00","40077","40873"
"18.03.2015 15:00 - 18.03.2015 16:00","40327","40768"
"18.03.2015 16:00 - 18.03.2015 17:00","40058","40499"
"18.03.2015 17:00 - 18.03.2015 18:00","39540","39374"
"18.03.2015 18:00 - 18.03.2015 19:00","41707","41246"
"18.03.2015 19:00 - 18.03.2015 20:00","43334","43198"
"18.03.2015 20:00 - 18.03.2015 21:00","40842","40529"
"18.03.2015 21:00 - 18.03.2015 22:00","37790","37664"
"18.03.2015 22:00 - 18.03.2015 23:00","33880","33666"
"18.03.2015 23:00 - 19.03.2015 00:00","30312","30123"
"19.03.2015 00:00 - 19.03.2015 01:00","27283","27361"
"19.03.2015 01:00 - 19.03.2015 02:00","25672","25635"
"19.03.2015 02:00 - 19.03.2015 03:00","24739","24700"
"19.03.2015 03:00 - 19.03.2015 04:00","24302","24415"
"19.03.2015 04:00 - 19.03.2015 05:00","24625","24766"
"19.03.2015 05:00 - 19.03.2015 06:00","26265","26371"
"19.03.2015 06:00 - 19.03.2015 07:00","30063","29956"
"19.03.2015 07:00 - 19.03.2015 08:00","35716","35865"
"19.03.2015 08:00 - 19.03.2015 09:00","40423","40238"
"19.03.2015 09:00 - 19.03.2015 10:00","42287","41617"
"19.03.2015 10:00 - 19.03.2015 11:00","42816","41887"
"19.03.2015 11:00 - 19.03.2015 12:00","42576","41658"
"19.03.2015 12:00 - 19.03.2015 13:00","40157","39109"
"19.03.2015 13:00 - 19.03.2015 14:00","39187","38621"
"19.03.2015 14:00 - 19.03.2015 15:00","39767","39532"
"19.03.2015 15:00 - 19.03.2015 16:00","40035","39351"
"19.03.2015 16:00 - 19.03.2015 17:00","39767","38958"
"19.03.2015 17:00 - 19.03.2015 18:00","39273","37980"
"19.03.2015 18:00 - 19.03.2015 19:00","41562","40227"
"19.03.2015 19:00 - 19.03.2015 20:00","43066","42250"
"19.03.2015 20:00 - 19.03.2015 21:00","40693","39696"
"19.03.2015 21:00 - 19.03.2015 22:00","37606","36844"
"19.03.2015 22:00 - 19.03.2015 23:00","33750","33506"
"19.03.2015 23:00 - 20.03.2015 00:00","30315","30166"
"20.03.2015 00:00 - 20.03.2015 01:00","27014","27099"
"20.03.2015 01:00 - 20.03.2015 02:00","25287","25219"
"20.03.2015 02:00 - 20.03.2015 03:00","24364","24451"
"20.03.2015 03:00 - 20.03.2015 04:00","23995","24255"
"20.03.2015 04:00 - 20.03.2015 05:00","24366","24415"
"20.03.2015 05:00 - 20.03.2015 06:00","26009","25945"
"20.03.2015 06:00 - 20.03.2015 07:00","29626","29888"
"20.03.2015 07:00 - 20.03.2015 08:00","35262","35493"
"20.03.2015 08:00 - 20.03.2015 09:00","40144","40293"
"20.03.2015 09:00 - 20.03.2015 10:00","41857","41353"
"20.03.2015 10:00 - 20.03.2015 11:00","41980","41566"
"20.03.2015 11:00 - 20.03.2015 12:00","41907","41283"
"20.03.2015 12:00 - 20.03.2015 13:00","39586","38609"
"20.03.2015 13:00 - 20.03.2015 14:00","38749","37894"
"20.03.2015 14:00 - 20.03.2015 15:00","39195","37514"
"20.03.2015 15:00 - 20.03.2015 16:00","38984","37337"
"20.03.2015 16:00 - 20.03.2015 17:00","38757","38512"
"20.03.2015 17:00 - 20.03.2015 18:00","38078","38081"
"20.03.2015 18:00 - 20.03.2015 19:00","40460","40392"
"20.03.2015 19:00 - 20.03.2015 20:00","42372","42388"
"20.03.2015 20:00 - 20.03.2015 21:00","39688","39829"
"20.03.2015 21:00 - 20.03.2015 22:00","36625","36700"
"20.03.2015 22:00 - 20.03.2015 23:00","33004","32927"
"20.03.2015 23:00 - 21.03.2015 00:00","29674","29751"
"21.03.2015 00:00 - 21.03.2015 01:00","26726","27218"
"21.03.2015 01:00 - 21.03.2015 02:00","24800","25495"
"21.03.2015 02:00 - 21.03.2015 03:00","23970","24366"
"21.03.2015 03:00 - 21.03.2015 04:00","23505","23791"
"21.03.2015 04:00 - 21.03.2015 05:00","23393","23742"
"21.03.2015 05:00 - 21.03.2015 06:00","24014","24349"
"21.03.2015 06:00 - 21.03.2015 07:00","25308","25467"
"21.03.2015 07:00 - 21.03.2015 08:00","28940","28843"
"21.03.2015 08:00 - 21.03.2015 09:00","33157","32186"
"21.03.2015 09:00 - 21.03.2015 10:00","35386","33745"
"21.03.2015 10:00 - 21.03.2015 11:00","34703","34405"
"21.03.2015 11:00 - 21.03.2015 12:00","34121","33837"
"21.03.2015 12:00 - 21.03.2015 13:00","33044","32372"
"21.03.2015 13:00 - 21.03.2015 14:00","31471","30673"
"21.03.2015 14:00 - 21.03.2015 15:00","30747","30695"
"21.03.2015 15:00 - 21.03.2015 16:00","30406","29974"
"21.03.2015 16:00 - 21.03.2015 17:00","30631","29764"
"21.03.2015 17:00 - 21.03.2015 18:00","31371","30487"
"21.03.2015 18:00 - 21.03.2015 19:00","34353","33995"
"21.03.2015 19:00 - 21.03.2015 20:00","36794","36261"
"21.03.2015 20:00 - 21.03.2015 21:00","34488","34173"
"21.03.2015 21:00 - 21.03.2015 22:00","31852","31297"
"21.03.2015 22:00 - 21.03.2015 23:00","29197","28866"
"21.03.2015 23:00 - 22.03.2015 00:00","26452","26476"
"22.03.2015 00:00 - 22.03.2015 01:00","24079","24141"
"22.03.2015 01:00 - 22.03.2015 02:00","22366","22186"
"22.03.2015 02:00 - 22.03.2015 03:00","21326","20966"
"22.03.2015 03:00 - 22.03.2015 04:00","20726","20546"
"22.03.2015 04:00 - 22.03.2015 05:00","20565","20390"
"22.03.2015 05:00 - 22.03.2015 06:00","20947","20830"
"22.03.2015 06:00 - 22.03.2015 07:00","21362","21096"
"22.03.2015 07:00 - 22.03.2015 08:00","22698","22213"
"22.03.2015 08:00 - 22.03.2015 09:00","25848","25154"
"22.03.2015 09:00 - 22.03.2015 10:00","28745","27516"
"22.03.2015 10:00 - 22.03.2015 11:00","29691","29067"
"22.03.2015 11:00 - 22.03.2015 12:00","30334","30333"
"22.03.2015 12:00 - 22.03.2015 13:00","29983","29606"
"22.03.2015 13:00 - 22.03.2015 14:00","28174","27505"
"22.03.2015 14:00 - 22.03.2015 15:00","27125","27229"
"22.03.2015 15:00 - 22.03.2015 16:00","26852","26823"
"22.03.2015 16:00 - 22.03.2015 17:00","26967","26254"
"22.03.2015 17:00 - 22.03.2015 18:00","27781","26871"
"22.03.2015 18:00 - 22.03.2015 19:00","30183","30014"
"22.03.2015 19:00 - 22.03.2015 20:00","32877","32705"
"22.03.2015 20:00 - 22.03.2015 21:00","32562","31874"
"22.03.2015 21:00 - 22.03.2015 22:00","30998","30026"
"22.03.2015 22:00 - 22.03.2015 23:00","28487","27556"
"22.03.2015 23:00 - 23.03.2015 00:00","25545","24878"
"23.03.2015 00:00 - 23.03.2015 01:00","22871","22400"
"23.03.2015 01:00 - 23.03.2015 02:00","21545","20939"
"23.03.2015 02:00 - 23.03.2015 03:00","20921","20310"
"23.03.2015 03:00 - 23.03.2015 04:00","20697","20123"
"23.03.2015 04:00 - 23.03.2015 05:00","21075","20662"
"23.03.2015 05:00 - 23.03.2015 06:00","23128","22772"
"23.03.2015 06:00 - 23.03.2015 07:00","28023","27253"
"23.03.2015 07:00 - 23.03.2015 08:00","34473","33337"
"23.03.2015 08:00 - 23.03.2015 09:00","39838","38194"
"23.03.2015 09:00 - 23.03.2015 10:00","41998","39738"
"23.03.2015 10:00 - 23.03.2015 11:00","42550","39434"
"23.03.2015 11:00 - 23.03.2015 12:00","42531","39136"
"23.03.2015 12:00 - 23.03.2015 13:00","40025","37756"
"23.03.2015 13:00 - 23.03.2015 14:00","39600","37328"
"23.03.2015 14:00 - 23.03.2015 15:00","40857","38093"
"23.03.2015 15:00 - 23.03.2015 16:00","41078","38762"
"23.03.2015 16:00 - 23.03.2015 17:00","40744","38791"
"23.03.2015 17:00 - 23.03.2015 18:00","39894","38130"
"23.03.2015 18:00 - 23.03.2015 19:00","40892","39627"
"23.03.2015 19:00 - 23.03.2015 20:00","41922","41606"
"23.03.2015 20:00 - 23.03.2015 21:00","39781","39500"
"23.03.2015 21:00 - 23.03.2015 22:00","36751","36470"
"23.03.2015 22:00 - 23.03.2015 23:00","32917","32566"
"23.03.2015 23:00 - 24.03.2015 00:00","29663","29195"
"24.03.2015 00:00 - 24.03.2015 01:00","26343","26544"
"24.03.2015 01:00 - 24.03.2015 02:00","24636","24911"
"24.03.2015 02:00 - 24.03.2015 03:00","23666","23848"
"24.03.2015 03:00 - 24.03.2015 04:00","23339","23488"
"24.03.2015 04:00 - 24.03.2015 05:00","23863","23702"
"24.03.2015 05:00 - 24.03.2015 06:00","25951","25271"
"24.03.2015 06:00 - 24.03.2015 07:00","30199","28790"
"24.03.2015 07:00 - 24.03.2015 08:00","35644","34573"
"24.03.2015 08:00 - 24.03.2015 09:00","40035","39838"
"24.03.2015 09:00 - 24.03.2015 10:00","42103","41576"
"24.03.2015 10:00 - 24.03.2015 11:00","42497","41382"
"24.03.2015 11:00 - 24.03.2015 12:00","42379","41554"
"24.03.2015 12:00 - 24.03.2015 13:00","39915","39397"
"24.03.2015 13:00 - 24.03.2015 14:00","39568","38775"
"24.03.2015 14:00 - 24.03.2015 15:00","40484","39684"
"24.03.2015 15:00 - 24.03.2015 16:00","40721","40369"
"24.03.2015 16:00 - 24.03.2015 17:00","40449","40711"
"24.03.2015 17:00 - 24.03.2015 18:00","39959","39931"
"24.03.2015 18:00 - 24.03.2015 19:00","41117","41463"
"24.03.2015 19:00 - 24.03.2015 20:00","42247","42525"
"24.03.2015 20:00 - 24.03.2015 21:00","39842","39948"
"24.03.2015 21:00 - 24.03.2015 22:00","36788","37058"
"24.03.2015 22:00 - 24.03.2015 23:00","33117","33041"
"24.03.2015 23:00 - 25.03.2015 00:00","29863","29712"
"25.03.2015 00:00 - 25.03.2015 01:00","26814","27012"
"25.03.2015 01:00 - 25.03.2015 02:00","25143","25415"
"25.03.2015 02:00 - 25.03.2015 03:00","24230","24584"
"25.03.2015 03:00 - 25.03.2015 04:00","23891","24407"
"25.03.2015 04:00 - 25.03.2015 05:00","24187","24646"
"25.03.2015 05:00 - 25.03.2015 06:00","25825","26071"
"25.03.2015 06:00 - 25.03.2015 07:00","29539","29991"
"25.03.2015 07:00 - 25.03.2015 08:00","35231","35738"
"25.03.2015 08:00 - 25.03.2015 09:00","40399","40924"
"25.03.2015 09:00 - 25.03.2015 10:00","42017","42845"
"25.03.2015 10:00 - 25.03.2015 11:00","42199","43252"
"25.03.2015 11:00 - 25.03.2015 12:00","42229","43066"
"25.03.2015 12:00 - 25.03.2015 13:00","39786","40750"
"25.03.2015 13:00 - 25.03.2015 14:00","39041","39936"
"25.03.2015 14:00 - 25.03.2015 15:00","39776","40841"
"25.03.2015 15:00 - 25.03.2015 16:00","40314","41219"
"25.03.2015 16:00 - 25.03.2015 17:00","39966","41276"
"25.03.2015 17:00 - 25.03.2015 18:00","39121","41025"
"25.03.2015 18:00 - 25.03.2015 19:00","40718","42025"
"25.03.2015 19:00 - 25.03.2015 20:00","42126","42820"
"25.03.2015 20:00 - 25.03.2015 21:00","39850","40183"
"25.03.2015 21:00 - 25.03.2015 22:00","36797","37179"
"25.03.2015 22:00 - 25.03.2015 23:00","33121","33212"
"25.03.2015 23:00 - 26.03.2015 00:00","29834","29928"
"26.03.2015 00:00 - 26.03.2015 01:00","27120","27157"
"26.03.2015 01:00 - 26.03.2015 02:00","25526","25680"
"26.03.2015 02:00 - 26.03.2015 03:00","24473","24849"
"26.03.2015 03:00 - 26.03.2015 04:00","23981","24519"
"26.03.2015 04:00 - 26.03.2015 05:00","24226","24849"
"26.03.2015 05:00 - 26.03.2015 06:00","25718","26363"
"26.03.2015 06:00 - 26.03.2015 07:00","29067","29854"
"26.03.2015 07:00 - 26.03.2015 08:00","34866","35800"
"26.03.2015 08:00 - 26.03.2015 09:00","39823","40389"
"26.03.2015 09:00 - 26.03.2015 10:00","41803","41946"
"26.03.2015 10:00 - 26.03.2015 11:00","41488","42041"
"26.03.2015 11:00 - 26.03.2015 12:00","41551","42237"
"26.03.2015 12:00 - 26.03.2015 13:00","38925","39822"
"26.03.2015 13:00 - 26.03.2015 14:00","38554","38942"
"26.03.2015 14:00 - 26.03.2015 15:00","39553","40095"
"26.03.2015 15:00 - 26.03.2015 16:00","40297","40018"
"26.03.2015 16:00 - 26.03.2015 17:00","39993","39781"
"26.03.2015 17:00 - 26.03.2015 18:00","38601","39316"
"26.03.2015 18:00 - 26.03.2015 19:00","39468","40615"
"26.03.2015 19:00 - 26.03.2015 20:00","41722","42269"
"26.03.2015 20:00 - 26.03.2015 21:00","39287","39660"
"26.03.2015 21:00 - 26.03.2015 22:00","36485","36722"
"26.03.2015 22:00 - 26.03.2015 23:00","33049","32981"
"26.03.2015 23:00 - 27.03.2015 00:00","29876","29857"
"27.03.2015 00:00 - 27.03.2015 01:00","27136","27018"
"27.03.2015 01:00 - 27.03.2015 02:00","25598","25433"
"27.03.2015 02:00 - 27.03.2015 03:00","24661","24513"
"27.03.2015 03:00 - 27.03.2015 04:00","24410","24134"
"27.03.2015 04:00 - 27.03.2015 05:00","24677","24390"
"27.03.2015 05:00 - 27.03.2015 06:00","26168","25717"
"27.03.2015 06:00 - 27.03.2015 07:00","29688","28994"
"27.03.2015 07:00 - 27.03.2015 08:00","35028","34767"
"27.03.2015 08:00 - 27.03.2015 09:00","39660","39309"
"27.03.2015 09:00 - 27.03.2015 10:00","41380","40832"
"27.03.2015 10:00 - 27.03.2015 11:00","41774","41082"
"27.03.2015 11:00 - 27.03.2015 12:00","41725","39733"
"27.03.2015 12:00 - 27.03.2015 13:00","39214","37787"
"27.03.2015 13:00 - 27.03.2015 14:00","38735","37414"
"27.03.2015 14:00 - 27.03.2015 15:00","39245","38501"
"27.03.2015 15:00 - 27.03.2015 16:00","39471","38246"
"27.03.2015 16:00 - 27.03.2015 17:00","38925","38013"
"27.03.2015 17:00 - 27.03.2015 18:00","38339","37437"
